0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z
-0.152731,0.749234,0.276088,-0.016704,0.631447,0.395003,-0.190609,0.486776,0.357225,-0.146992,0.81985,0.267864,0.099848,0.180852,0.35177,-0.190383,0.235158,0.298353,-0.1795205,1.1366185,0.1282685,0.136357,0.106295,0.287814,-0.21013,0.078728,0.218348,-0.171765,1.248641,0.125793,0.145765,0.052001,0.418897,-0.144826,0.054743,0.342361,-0.165275,1.218058,0.161463,-0.133198,1.175713,0.156451,-0.200951,1.180087,0.171641,-0.157556,1.343955,0.212151,-0.011717,1.191666,0.146073,-0.306577,1.207568,0.228277,0.056718,1.013324,0.186342,-0.366144,1.070804,0.354207,0.0814475,0.794561,0.2539685,-0.3311895,0.988163,0.594993,-0.348854,0.925388,0.648091,-0.348854,0.925388,0.648091
-0.15233,0.74902,0.27576,-0.015879,0.631521,0.394404,-0.189818,0.486714,0.357385,-0.146569,0.819633,0.267528,0.100229,0.180735,0.351907,-0.189992,0.234913,0.298423,-0.17964750000000002,1.136425,0.1276545,0.136829,0.106118,0.288073,-0.210335,0.078552,0.218433,-0.171954,1.248449,0.125072,0.145769,0.051946,0.41924,-0.144863,0.054731,0.342389,-0.165294,1.217893,0.160733,-0.133221,1.175559,0.155609,-0.200908,1.179913,0.171091,-0.157618,1.343817,0.211361,-0.011818,1.191719,0.144654,-0.306364,1.207231,0.228123,0.05684,1.013416,0.184718,-0.36484,1.070146,0.354216,0.082735,0.7947215000000001,0.25205449999999996,-0.3282705,0.9863265000000001,0.5940145,-0.345927,0.923377,0.64691,-0.345927,0.923377,0.64691
-0.152006,0.74892,0.275534,-0.015173,0.631766,0.394015,-0.188932,0.486812,0.357689,-0.146239,0.819524,0.267228,0.100549,0.180786,0.35194,-0.189607,0.234712,0.29854,-0.1797255,1.1362860000000001,0.1269605,0.136698,0.106059,0.287979,-0.211209,0.07841,0.218766,-0.172082,1.248311,0.124288,0.145782,0.051951,0.419162,-0.14514,0.05475,0.342435,-0.16528,1.217777,0.159941,-0.13321,1.175452,0.154722,-0.200842,1.17979,0.170452,-0.157599,1.343732,0.210491,-0.011863,1.191726,0.143319,-0.306158,1.207012,0.227786,0.057094,1.013527,0.183334,-0.363766,1.069399,0.353702,0.084014,0.7948569999999999,0.250467,-0.3257565,0.98465,0.592556,-0.344095,0.922101,0.645693,-0.344095,0.922101,0.645693
-0.151688,0.748978,0.275458,-0.014607,0.631982,0.39373,-0.18813,0.487028,0.358015,-0.145939,0.819561,0.26697,0.100412,0.180756,0.351615,-0.18927,0.234673,0.29862,-0.17973,1.1360985,0.126244,0.136354,0.105988,0.287585,-0.212273,0.078417,0.219145,-0.172131,1.248124,0.123459,0.145835,0.051984,0.418782,-0.145519,0.054799,0.342454,-0.165207,1.21762,0.159114,-0.13314,1.175302,0.153828,-0.200723,1.17963,0.169767,-0.157552,1.343676,0.209417,-0.011839,1.191649,0.142047,-0.305942,1.206843,0.227286,0.057281,1.013532,0.182141,-0.362931,1.068705,0.352908,0.08482300000000001,0.7947835000000001,0.2489815,-0.3236055,0.9833175,0.5906515,-0.343985,0.922345,0.644866,-0.343985,0.922345,0.644866
-0.151514,0.749034,0.275394,-0.014151,0.632235,0.393596,-0.187745,0.487222,0.358155,-0.14572,0.819597,0.266774,0.10061,0.180869,0.351836,-0.189009,0.234853,0.298628,-0.179613,1.1358009999999998,0.1255555,0.136555,0.106091,0.287819,-0.212445,0.078621,0.219233,-0.172097,1.247829,0.122636,0.145825,0.051951,0.418975,-0.14559,0.054825,0.342453,-0.165068,1.217366,0.158307,-0.132985,1.175064,0.152988,-0.200533,1.179363,0.169083,-0.157661,1.343627,0.208131,-0.011723,1.191473,0.140894,-0.305693,1.206631,0.226683,0.057791,1.013479,0.180851,-0.362317,1.067877,0.351791,0.0854135,0.7946945,0.247929,-0.32214750000000003,0.9820720000000001,0.5888260000000001,-0.343297,0.921657,0.643369,-0.343297,0.921657,0.643369
-0.151333,0.749281,0.275351,-0.013819,0.632646,0.393538,-0.187189,0.487638,0.358321,-0.145502,0.819823,0.266585,0.100943,0.181223,0.352218,-0.188635,0.235137,0.298726,-0.179373,1.1354389999999999,0.1248495,0.1368,0.10642,0.288182,-0.212413,0.078951,0.219342,-0.171997,1.247473,0.12182,0.145811,0.05182,0.419166,-0.145557,0.054843,0.342502,-0.164882,1.217051,0.157508,-0.132755,1.174783,0.152183,-0.200286,1.179014,0.168366,-0.157802,1.343429,0.207082,-0.011522,1.191245,0.139875,-0.30543,1.20635,0.225963,0.057779,1.013202,0.179991,-0.361797,1.066646,0.350126,0.085712,0.7947845,0.247139,-0.3211955,0.981149,0.5868755000000001,-0.34289,0.921207,0.641726,-0.34289,0.921207,0.641726
-0.151108,0.749667,0.275314,-0.013513,0.632991,0.393362,-0.186354,0.488213,0.358461,-0.145262,0.820188,0.266385,0.100602,0.181391,0.351958,-0.188222,0.235453,0.298932,-0.179076,1.135122,0.1241265,0.136247,0.106534,0.287866,-0.212382,0.07933,0.219539,-0.171817,1.247161,0.120994,0.145836,0.051797,0.418752,-0.14549,0.054864,0.342608,-0.164647,1.216778,0.156704,-0.13248,1.174538,0.151394,-0.200004,1.178715,0.167619,-0.157419,1.34322,0.206093,-0.011267,1.191042,0.138947,-0.305184,1.206097,0.22513,0.058563,1.013182,0.178957,-0.361057,1.06414,0.346939,0.085909,0.7947275,0.24669400000000002,-0.32063149999999996,0.9805965,0.5848115,-0.342371,0.920839,0.639845,-0.342371,0.920839,0.639845
-0.150766,0.749589,0.275308,-0.013097,0.633008,0.3934,-0.185709,0.48823,0.3586,-0.14496,0.820083,0.266145,0.100818,0.181329,0.351976,-0.187894,0.235283,0.299063,-0.1788725,1.1349624999999999,0.1235085,0.136187,0.106429,0.287781,-0.212423,0.07922,0.219666,-0.171516,1.24699,0.120204,0.145848,0.051834,0.418721,-0.145441,0.054844,0.342704,-0.16436,1.216655,0.155957,-0.132233,1.174379,0.150701,-0.199748,1.178639,0.166942,-0.157224,1.34314,0.205249,-0.011024,1.190839,0.138153,-0.305045,1.206009,0.224242,0.058866,1.01305,0.178366,-0.360659,1.062092,0.343849,0.086053,0.7945115,0.24655300000000002,-0.320216,0.9802295000000001,0.5825865,-0.341586,0.920524,0.63782,-0.341586,0.920524,0.63782
-0.150764,0.749403,0.275131,-0.012669,0.633061,0.393324,-0.185299,0.488314,0.358704,-0.144856,0.819885,0.26594,0.101581,0.1814,0.35243,-0.187648,0.235154,0.299169,-0.17856750000000002,1.134771,0.1228995,0.136607,0.106396,0.288168,-0.212449,0.07914,0.21976,-0.171151,1.246789,0.119407,0.145812,0.051818,0.419148,-0.145399,0.054837,0.342776,-0.164027,1.216511,0.155215,-0.131919,1.174209,0.150045,-0.199439,1.178533,0.166249,-0.157219,1.343024,0.204481,-0.010706,1.190643,0.137505,-0.304879,1.205935,0.223271,0.058896,1.012817,0.178055,-0.360767,1.061073,0.341602,0.0860315,0.7944015,0.2466935,-0.3200925,0.980494,0.5801594999999999,-0.341176,0.92108,0.635816,-0.341176,0.92108,0.635816
-0.150678,0.749325,0.275037,-0.012528,0.633301,0.393461,-0.18497,0.488384,0.358766,-0.14472,0.819794,0.265778,0.101674,0.1815,0.35269,-0.187443,0.235124,0.299202,-0.1781445,1.134518,0.122281,0.136811,0.10662,0.288344,-0.212433,0.079146,0.219783,-0.170724,1.24653,0.118598,0.145813,0.051765,0.419222,-0.145374,0.054825,0.34279,-0.163641,1.216315,0.154468,-0.131527,1.174004,0.14941,-0.199066,1.178357,0.165529,-0.156768,1.342979,0.203336,-0.010303,1.190431,0.136969,-0.304699,1.205864,0.222141,0.058384,1.01241,0.178218,-0.361328,1.06031,0.339265,0.085787,0.794386,0.2469095,-0.32108000000000003,0.9820715,0.5778785,-0.339884,0.92142,0.633015,-0.339884,0.92142,0.633015
-0.150437,0.749347,0.275055,-0.012396,0.633281,0.393381,-0.184631,0.488374,0.358718,-0.144521,0.819801,0.265649,0.101293,0.181349,0.35244,-0.187242,0.235166,0.299145,-0.1776115,1.1342005,0.12167149999999999,0.136476,0.106515,0.288067,-0.212488,0.079172,0.219838,-0.170234,1.246209,0.117789,0.145823,0.05174,0.418955,-0.145383,0.054802,0.34281,-0.163198,1.216065,0.153729,-0.131057,1.173759,0.148805,-0.198625,1.178112,0.164801,-0.156367,1.342905,0.202144,-0.009817,1.19018,0.136513,-0.304491,1.20579,0.220892,0.058087,1.012013,0.178422,-0.362122,1.059532,0.336642,0.085369,0.7944715,0.24717350000000002,-0.3228355,0.9844865,0.5755675,-0.338342,0.922032,0.629709,-0.338342,0.922032,0.629709
-0.150141,0.749447,0.275117,-0.012345,0.633293,0.393328,-0.184435,0.488302,0.358545,-0.144322,0.819886,0.265547,0.101814,0.181524,0.352473,-0.187131,0.235315,0.299031,-0.17699499999999999,1.1338985,0.1211055,0.137122,0.106683,0.288176,-0.212471,0.079252,0.21989,-0.169694,1.245904,0.117032,0.145889,0.051807,0.419062,-0.145357,0.054784,0.342837,-0.162713,1.215833,0.153042,-0.13053,1.173542,0.148266,-0.198135,1.177873,0.164109,-0.156278,1.342819,0.201126,-0.009267,1.189948,0.136179,-0.304273,1.205781,0.219568,0.058281,1.011751,0.178533,-0.362905,1.058681,0.333738,0.08511250000000001,0.7942025,0.247827,-0.32520550000000004,0.987808,0.5730204999999999,-0.3381,0.924268,0.62658,-0.3381,0.924268,0.62658
-0.150054,0.749437,0.275035,-0.012579,0.633618,0.393576,-0.184428,0.488188,0.358236,-0.144263,0.819872,0.265416,0.101939,0.181811,0.352855,-0.187081,0.2355,0.298823,-0.176503,1.1337395,0.120676,0.137241,0.107051,0.288461,-0.212401,0.079334,0.219878,-0.16905,1.245726,0.116353,0.145869,0.051808,0.419201,-0.145347,0.054808,0.342847,-0.162193,1.215731,0.152451,-0.130052,1.173389,0.147852,-0.19769,1.177843,0.163523,-0.155868,1.342824,0.200267,-0.008755,1.189702,0.13599,-0.304129,1.205958,0.218297,0.058566,1.011514,0.178741,-0.363652,1.057847,0.330685,0.084865,0.793841,0.2485965,-0.3278405,0.991387,0.570068,-0.33879,0.927493,0.62364,-0.33879,0.927493,0.62364
-0.150072,0.74936,0.274854,-0.012716,0.633601,0.393439,-0.184145,0.488136,0.357982,-0.144286,0.819795,0.265233,0.102051,0.181838,0.352751,-0.186831,0.235518,0.298696,-0.176004,1.1336145,0.1202845,0.137018,0.107022,0.28824,-0.212294,0.079282,0.219938,-0.168401,1.245582,0.115733,0.145877,0.051835,0.418987,-0.145274,0.054757,0.342925,-0.161674,1.215659,0.151914,-0.129574,1.173267,0.147492,-0.197246,1.177839,0.16298,-0.155316,1.342813,0.199565,-0.008235,1.189444,0.135874,-0.304013,1.206174,0.216996,0.058991,1.011309,0.178997,-0.364388,1.056999,0.327507,0.0846335,0.793442,0.249343,-0.33015,0.994306,0.5666519999999999,-0.33896,0.930182,0.620343,-0.33896,0.930182,0.620343
-0.150182,0.749196,0.274626,-0.012769,0.633286,0.393029,-0.183803,0.488069,0.357741,-0.144373,0.819631,0.265022,0.102164,0.181627,0.35246,-0.186545,0.235432,0.298569,-0.175432,1.1334575,0.11991099999999999,0.136804,0.106677,0.287927,-0.212268,0.079136,0.220015,-0.167733,1.245411,0.115185,0.145869,0.051839,0.418808,-0.145224,0.054698,0.343007,-0.161126,1.215546,0.151437,-0.129046,1.173123,0.147175,-0.196756,1.177772,0.162472,-0.155074,1.342858,0.198705,-0.007662,1.189167,0.13584,-0.303869,1.206331,0.215679,0.059619,1.011118,0.179229,-0.364929,1.055847,0.324016,0.0843585,0.7932250000000001,0.2500815,-0.33195850000000005,0.9964964999999999,0.5630695,-0.335441,0.93081,0.615465,-0.335441,0.93081,0.615465
-0.150453,0.748939,0.274311,-0.013045,0.63326,0.39292,-0.183491,0.488036,0.357577,-0.144559,0.819379,0.264792,0.10202,0.181539,0.352631,-0.186265,0.235231,0.298523,-0.174792,1.1333225,0.11954399999999998,0.137105,0.106767,0.288132,-0.212176,0.07891,0.220077,-0.167007,1.245266,0.114715,0.145834,0.051862,0.419008,-0.145139,0.054608,0.3431,-0.160526,1.215438,0.15102,-0.12846,1.172989,0.1469,-0.196212,1.177699,0.161992,-0.154687,1.342953,0.197763,-0.007029,1.188918,0.135916,-0.303677,1.206451,0.214379,0.059771,1.010788,0.179717,-0.365609,1.054523,0.320178,0.084004,0.7933215,0.2507915,-0.33550349999999995,0.9995339999999999,0.559909,-0.325962,0.931145,0.60791,-0.325962,0.931145,0.60791
-0.150785,0.748694,0.273932,-0.013451,0.633327,0.392803,-0.183037,0.488078,0.357505,-0.144816,0.81914,0.264509,0.101737,0.181517,0.352819,-0.185887,0.234917,0.298605,-0.174147,1.1332309999999999,0.119167,0.137102,0.106898,0.288295,-0.211883,0.078624,0.220133,-0.166303,1.245169,0.114291,0.145766,0.051926,0.419147,-0.144951,0.054508,0.34325,-0.159935,1.21536,0.150632,-0.127875,1.172895,0.146626,-0.195666,1.177642,0.161529,-0.153726,1.342984,0.197028,-0.006394,1.188704,0.136028,-0.303458,1.206562,0.213147,0.059426,1.010365,0.180455,-0.366696,1.053818,0.316979,0.083845,0.7932265000000001,0.251575,-0.3404055,1.000297,0.5564325,-0.314942,0.932054,0.598465,-0.314942,0.932054,0.598465
-0.1511,0.74851,0.273591,-0.013927,0.63335,0.392613,-0.182838,0.488008,0.357142,-0.145089,0.818961,0.26423,0.101452,0.181513,0.352934,-0.185684,0.234825,0.298606,-0.17371799999999998,1.1332395,0.1188885,0.136402,0.106825,0.288265,-0.211085,0.078487,0.22003,-0.165682,1.245162,0.113978,0.145631,0.051938,0.419114,-0.144583,0.054435,0.343392,-0.159444,1.21536,0.150347,-0.127444,1.172842,0.146435,-0.195262,1.177706,0.16118,-0.153153,1.343089,0.196443,-0.005909,1.188452,0.136171,-0.303383,1.206801,0.212004,0.059299,1.009989,0.181002,-0.368169,1.053981,0.314765,0.083873,0.792953,0.2524615,-0.34451299999999996,0.9989335,0.5521745,-0.306693,0.933985,0.589905,-0.306693,0.933985,0.589905
-0.15145,0.748423,0.273258,-0.014389,0.633384,0.392347,-0.182798,0.488071,0.356935,-0.145378,0.818874,0.263936,0.101201,0.181549,0.352922,-0.185615,0.234848,0.298571,-0.173387,1.133276,0.11862899999999998,0.136263,0.106936,0.288228,-0.21098,0.078457,0.220088,-0.165202,1.24519,0.113769,0.145583,0.052022,0.419058,-0.14451,0.054423,0.343471,-0.159072,1.215369,0.150141,-0.127118,1.172812,0.146277,-0.194957,1.177755,0.160893,-0.152843,1.343136,0.196138,-0.005527,1.188176,0.136302,-0.303376,1.207048,0.210965,0.059266,1.009634,0.181421,-0.368952,1.053083,0.31149,0.08387750000000001,0.7928955,0.25332,-0.34707,0.99678,0.54699,-0.300162,0.936801,0.582688,-0.300162,0.936801,0.582688
-0.151869,0.748577,0.272853,-0.014849,0.633556,0.391961,-0.182717,0.488518,0.356872,-0.145686,0.819024,0.26357,0.101,0.181756,0.35285,-0.185559,0.235106,0.298528,-0.1730455,1.1333090000000001,0.1183275,0.136737,0.107346,0.288292,-0.211608,0.078663,0.220373,-0.164735,1.245216,0.113517,0.145615,0.052099,0.419013,-0.144739,0.054448,0.343504,-0.158702,1.215377,0.149891,-0.126785,1.172788,0.146071,-0.194645,1.177798,0.160567,-0.152642,1.343245,0.19563,-0.005146,1.187974,0.136414,-0.303366,1.207194,0.209919,0.059239,1.00934,0.181752,-0.369586,1.051309,0.307004,0.0833365,0.792421,0.253734,-0.3478445,0.9942725,0.5413465,-0.292251,0.941183,0.575451,-0.292251,0.941183,0.575451
-0.152189,0.748858,0.272437,-0.015344,0.633848,0.391627,-0.182788,0.489005,0.356763,-0.145933,0.819296,0.263139,0.100642,0.182052,0.352906,-0.185539,0.2355,0.298459,-0.17273349999999998,1.1334645,0.117958,0.136485,0.107649,0.288396,-0.211991,0.078993,0.220566,-0.164489,1.245383,0.113315,0.145545,0.0521,0.418977,-0.144888,0.054468,0.343509,-0.158489,1.215498,0.149656,-0.126539,1.172935,0.145824,-0.194424,1.177881,0.160227,-0.152206,1.343253,0.194918,-0.004851,1.187916,0.136476,-0.303494,1.207283,0.208798,0.05914,1.009188,0.181998,-0.369991,1.04969,0.302892,0.0826585,0.7924145,0.25385800000000003,-0.346804,0.9916039999999999,0.5356935,-0.284123,0.946118,0.568472,-0.284123,0.946118,0.568472
-0.152436,0.748763,0.272258,-0.015766,0.63394,0.391562,-0.183149,0.488819,0.35653,-0.146229,0.819197,0.262894,0.100434,0.182164,0.352998,-0.185734,0.235513,0.298286,-0.172453,1.1337025,0.1175595,0.1359,0.107718,0.288331,-0.212083,0.078922,0.220529,-0.16438,1.245642,0.113118,0.145464,0.052148,0.418867,-0.144955,0.05446,0.343471,-0.158386,1.215705,0.149417,-0.126362,1.173199,0.14556,-0.194276,1.178012,0.159872,-0.152414,1.343112,0.194369,-0.00463,1.187995,0.136493,-0.30371,1.207351,0.207655,0.059044,1.009188,0.182149,-0.370149,1.048304,0.299311,0.08218700000000001,0.7924795,0.253934,-0.3441365,0.989458,0.5305175,-0.276793,0.950258,0.562148,-0.276793,0.950258,0.562148
-0.152572,0.748645,0.271961,-0.015919,0.63395,0.391335,-0.183729,0.488592,0.356367,-0.146403,0.819087,0.262637,0.10028,0.182151,0.353028,-0.185983,0.235497,0.298106,-0.172097,1.1335570000000001,0.117101,0.136036,0.107752,0.288466,-0.21208,0.078839,0.2204,-0.163935,1.245482,0.112471,0.145439,0.052163,0.419005,-0.145012,0.054487,0.343395,-0.158063,1.21561,0.148843,-0.126058,1.173075,0.145156,-0.194008,1.177961,0.159268,-0.152604,1.343058,0.193797,-0.004328,1.18806,0.136376,-0.303806,1.207178,0.206287,0.059282,1.009251,0.182115,-0.36984,1.047063,0.296362,0.082363,0.7928735,0.254193,-0.3401565,0.9883655,0.526135,-0.270226,0.952998,0.556647,-0.270226,0.952998,0.556647
-0.152507,0.748398,0.271428,-0.015888,0.6339,0.390924,-0.184154,0.48828,0.356437,-0.14641,0.818874,0.262313,0.100345,0.182082,0.352705,-0.18603,0.235105,0.298028,-0.17177,1.133275,0.1165635,0.136355,0.107747,0.288211,-0.212112,0.078448,0.220315,-0.163603,1.245188,0.111663,0.145513,0.052271,0.418816,-0.145044,0.054455,0.343382,-0.157832,1.215411,0.14813,-0.125814,1.17287,0.144645,-0.193804,1.177788,0.158552,-0.152921,1.343064,0.193208,-0.004099,1.188119,0.136109,-0.303685,1.206923,0.205427,0.059368,1.009316,0.182069,-0.369165,1.045782,0.294065,0.0824455,0.7934114999999999,0.2542915,-0.335224,0.98767,0.5227325,-0.262745,0.956527,0.551872,-0.262745,0.956527,0.551872
-0.152351,0.748181,0.270884,-0.015868,0.633881,0.390587,-0.184108,0.488055,0.356294,-0.146308,0.818686,0.261959,0.100152,0.181967,0.352704,-0.185943,0.234708,0.297943,-0.17164849999999998,1.133134,0.11604,0.136137,0.107571,0.288265,-0.212118,0.078051,0.220262,-0.163524,1.245042,0.110951,0.145431,0.052185,0.418899,-0.145051,0.05439,0.343393,-0.157801,1.215334,0.147481,-0.125758,1.172801,0.144128,-0.193774,1.177713,0.15791,-0.153116,1.343296,0.192186,-0.004054,1.188181,0.135675,-0.303612,1.206746,0.204949,0.059343,1.009407,0.181843,-0.368165,1.044728,0.292664,0.0821675,0.793482,0.2540735,-0.329608,0.986901,0.52013,-0.255982,0.957063,0.54772,-0.255982,0.957063,0.54772
-0.152427,0.748495,0.270942,-0.015868,0.633952,0.390665,-0.183582,0.488651,0.356157,-0.146265,0.818958,0.261774,0.099907,0.182,0.352722,-0.185672,0.235082,0.29799,-0.171716,1.1330654999999998,0.1155685,0.13612,0.107675,0.288329,-0.211998,0.078434,0.22034,-0.163663,1.244972,0.110336,0.145416,0.052075,0.418872,-0.145,0.054411,0.343438,-0.157928,1.215315,0.146906,-0.125857,1.172799,0.143614,-0.193879,1.177684,0.157377,-0.153261,1.343498,0.191233,-0.004169,1.188247,0.135047,-0.303914,1.206601,0.204023,0.059254,1.009523,0.181373,-0.366938,1.044216,0.29217,0.0816745,0.7930109999999999,0.253668,-0.32329450000000004,0.985803,0.5181615,-0.249636,0.954668,0.544186,-0.249636,0.954668,0.544186
-0.152318,0.748574,0.270655,-0.015366,0.63377,0.390147,-0.183044,0.489022,0.356136,-0.146047,0.819025,0.261464,0.100388,0.181889,0.352348,-0.185358,0.235132,0.298057,-0.17199699999999998,1.1330515,0.115107,0.136803,0.107526,0.288114,-0.211997,0.078529,0.220422,-0.164022,1.244957,0.109732,0.145559,0.052168,0.418797,-0.144984,0.054427,0.343498,-0.158212,1.215346,0.146327,-0.126119,1.172846,0.143035,-0.194123,1.177705,0.156898,-0.153391,1.343654,0.190402,-0.00446,1.188333,0.134145,-0.304258,1.206511,0.203377,0.059284,1.009744,0.180551,-0.365441,1.043889,0.29238,0.081601,0.792979,0.253286,-0.3163475,0.9842765,0.5167495,-0.243136,0.950847,0.541137,-0.243136,0.950847,0.541137
-0.151637,0.748557,0.270121,-0.014939,0.633622,0.389391,-0.182477,0.488999,0.356087,-0.145418,0.819024,0.26102,0.100661,0.181733,0.35187,-0.185092,0.234939,0.29809,-0.172459,1.133057,0.11455,0.136934,0.107191,0.287764,-0.212033,0.078366,0.220501,-0.164732,1.244979,0.10916,0.145697,0.052563,0.418753,-0.144974,0.054398,0.343577,-0.158744,1.215377,0.145734,-0.126574,1.172944,0.142334,-0.194543,1.177662,0.156415,-0.153605,1.3437,0.189774,-0.00495,1.188434,0.132976,-0.304455,1.206379,0.203475,0.059471,1.01007,0.179313,-0.363556,1.043237,0.292931,0.08178300000000001,0.793237,0.252761,-0.3091205,0.9823955,0.5159125,-0.235727,0.948173,0.538594,-0.235727,0.948173,0.538594
-0.1507,0.7485,0.269582,-0.014534,0.633764,0.388839,-0.181836,0.4888,0.356111,-0.144648,0.818976,0.260436,0.100393,0.181634,0.351742,-0.184736,0.234625,0.298061,-0.17305099999999998,1.133047,0.11390800000000001,0.136308,0.106901,0.287657,-0.212245,0.078079,0.220616,-0.165797,1.245008,0.10868,0.145704,0.052794,0.418818,-0.145074,0.054332,0.343674,-0.159512,1.215366,0.145171,-0.12719,1.173067,0.141539,-0.195107,1.177489,0.15596,-0.153833,1.343814,0.188953,-0.005603,1.188485,0.131601,-0.304498,1.2061,0.204281,0.059696,1.010371,0.177669,-0.361428,1.042196,0.293754,0.082127,0.7937735,0.25195049999999997,-0.3020975,0.9803440000000001,0.5158780000000001,-0.226655,0.949705,0.536898,-0.226655,0.949705,0.536898
-0.150753,0.748797,0.26986,-0.014069,0.634019,0.388829,-0.18103,0.489377,0.356114,-0.144615,0.819195,0.260191,0.100253,0.181698,0.351935,-0.184222,0.235168,0.29803,-0.1736355,1.132653,0.11333499999999999,0.135997,0.106867,0.287869,-0.212393,0.078609,0.220849,-0.166497,1.244615,0.107954,0.145643,0.052568,0.418932,-0.145099,0.054336,0.343737,-0.160006,1.215016,0.144444,-0.127669,1.172739,0.140696,-0.195517,1.177122,0.15545,-0.154649,1.343719,0.18787,-0.006164,1.188319,0.130034,-0.3045,1.205514,0.204813,0.059705,1.010336,0.175798,-0.358897,1.041144,0.295003,0.0820915,0.794017,0.2507555,-0.295823,0.978577,0.5164355,-0.219676,0.948704,0.535966,-0.219676,0.948704,0.535966
-0.150508,0.748799,0.269915,-0.013492,0.634156,0.388625,-0.180145,0.489552,0.356179,-0.144379,0.819136,0.259799,0.100354,0.181666,0.351921,-0.183641,0.235282,0.298028,-0.1742255,1.1322635,0.112711,0.135603,0.106721,0.287713,-0.21247,0.078734,0.221069,-0.167223,1.244228,0.107231,0.145647,0.052526,0.41879,-0.144898,0.054318,0.343776,-0.160486,1.214654,0.143697,-0.128133,1.172405,0.139775,-0.195895,1.176733,0.154935,-0.155159,1.343434,0.186898,-0.006722,1.18815,0.128316,-0.304502,1.204874,0.205259,0.059406,1.010193,0.173805,-0.356203,1.040191,0.296459,0.08225,0.794339,0.2490845,-0.2901045,0.977347,0.5174805,-0.213843,0.947081,0.535929,-0.213843,0.947081,0.535929
-0.14975,0.748769,0.269722,-0.012423,0.63431,0.387884,-0.179065,0.489361,0.356026,-0.143827,0.819072,0.259254,0.100038,0.181446,0.351134,-0.18322,0.235148,0.298104,-0.1749185,1.1321824999999999,0.1121465,0.136034,0.106695,0.287115,-0.212442,0.078584,0.221326,-0.168173,1.244166,0.106722,0.145872,0.053008,0.418416,-0.144704,0.054313,0.34397,-0.161104,1.21457,0.143107,-0.1287,1.172387,0.1389,-0.196354,1.17657,0.154575,-0.155848,1.343404,0.186156,-0.007382,1.188203,0.126587,-0.30459,1.204469,0.205827,0.059442,1.010362,0.171509,-0.35341,1.039247,0.297637,0.082853,0.7945805,0.24712850000000003,-0.28491299999999997,0.9768065,0.5188365,-0.208406,0.94668,0.53648,-0.208406,0.94668,0.53648
-0.14921,0.74866,0.269234,-0.0115,0.634457,0.386869,-0.178074,0.48925,0.355798,-0.143378,0.818947,0.258617,0.100163,0.181341,0.350604,-0.182889,0.235058,0.298193,-0.175704,1.132069,0.111704,0.136747,0.106672,0.286822,-0.21236,0.078482,0.221535,-0.169014,1.24405,0.106158,0.146024,0.053328,0.418304,-0.144561,0.054324,0.344168,-0.161638,1.214476,0.1425,-0.129267,1.172294,0.138047,-0.196788,1.176479,0.154285,-0.156368,1.343314,0.185536,-0.00805,1.188195,0.124873,-0.304621,1.204216,0.206464,0.059859,1.01053,0.168854,-0.350161,1.037429,0.297123,0.083851,0.7950065,0.24484899999999998,-0.280335,0.9770829999999999,0.520428,-0.203497,0.94749,0.537529,-0.203497,0.94749,0.537529
-0.14889,0.748467,0.268654,-0.010602,0.634616,0.385818,-0.17727,0.48921,0.355608,-0.143032,0.818744,0.257981,0.100764,0.181356,0.35051,-0.182415,0.235114,0.298072,-0.176427,1.1317819999999998,0.111316,0.137101,0.106528,0.286775,-0.212425,0.078496,0.22171,-0.169597,1.243743,0.10554,0.146029,0.053433,0.418382,-0.14451,0.054334,0.344278,-0.161983,1.214214,0.141869,-0.129717,1.171971,0.137226,-0.1971,1.176294,0.153992,-0.156577,1.343096,0.184756,-0.00863,1.188012,0.123062,-0.304499,1.203932,0.207111,0.060226,1.010444,0.165946,-0.346729,1.034611,0.294621,0.084265,0.7949444999999999,0.241842,-0.27642500000000003,0.9782095000000001,0.5221990000000001,-0.199463,0.94879,0.539034,-0.199463,0.94879,0.539034
-0.148399,0.748469,0.268237,-0.009725,0.634917,0.384889,-0.176057,0.48932,0.355407,-0.142588,0.818716,0.257345,0.100771,0.181395,0.350514,-0.181637,0.235292,0.297825,-0.176948,1.1315645,0.110754,0.136574,0.106348,0.286735,-0.212661,0.07863,0.221959,-0.170406,1.243549,0.105111,0.145971,0.053275,0.418318,-0.144509,0.0543,0.344362,-0.162432,1.213976,0.141327,-0.130114,1.171811,0.13635,-0.197368,1.17596,0.153672,-0.156553,1.342931,0.183931,-0.009156,1.187823,0.121095,-0.304314,1.203565,0.207713,0.060088,1.010181,0.163041,-0.344787,1.032991,0.293603,0.0839475,0.7940245,0.2379075,-0.2731475,0.9800960000000001,0.5240145,-0.196241,0.950532,0.540854,-0.196241,0.950532,0.540854
