0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z
0.205158,0.761514,0.178642,0.31219,0.643192,0.311492,0.137752,0.493488,0.258463,0.208249,0.832468,0.172078,0.290447,0.178079,0.249112,0.10738,0.238159,0.18519,0.1655035,1.1540895,0.050017,0.307255,0.101377,0.179714,0.14618,0.087551,0.101089,0.166952,1.266129,0.057784,0.292351,0.050475,0.311645,0.125073,0.051977,0.237133,0.173484,1.23283,0.090924,0.208129,1.192862,0.0839,0.139595,1.192268,0.095855,0.159512,1.35503,0.148811,0.328817,1.21517,0.076374,0.024654,1.214985,0.13317,0.358114,1.025929,0.114329,-0.004614,1.027163,0.177636,0.137888,0.8667875,0.015137999999999999,-0.060941,0.7939944999999999,0.256243,-0.098275,0.724717,0.226593,-0.098275,0.724717,0.226593
0.20484,0.761133,0.177564,0.316419,0.645032,0.309689,0.138799,0.493036,0.258744,0.20774,0.832068,0.170706,0.296263,0.179713,0.247456,0.11667,0.237565,0.18878,0.17314400000000002,1.1436250000000001,0.0605805,0.312035,0.103748,0.177012,0.147713,0.087346,0.100851,0.17483,1.255899,0.063188,0.297881,0.053103,0.309125,0.12618,0.050904,0.236598,0.179077,1.22417,0.098188,0.213833,1.183794,0.095209,0.144686,1.184004,0.102884,0.161381,1.348713,0.149714,0.330593,1.215398,0.073116,0.028259,1.207408,0.134772,0.364259,1.0263,0.108039,-0.003412,1.018988,0.174845,0.1466445,0.8645545,0.006939999999999998,-0.057981500000000005,0.791245,0.2576425,-0.095401,0.721987,0.228058,-0.095401,0.721987,0.228058
0.20486,0.760769,0.176638,0.320903,0.64664,0.307492,0.140282,0.492593,0.25962,0.207455,0.831693,0.169553,0.303511,0.181178,0.244592,0.126225,0.237,0.191345,0.17317100000000002,1.140218,0.0637955,0.317854,0.106287,0.172707,0.148342,0.087109,0.100217,0.17471,1.252519,0.064929,0.307322,0.055451,0.305084,0.126585,0.050564,0.235901,0.178868,1.22126,0.100359,0.213684,1.180893,0.098039,0.14451,1.181115,0.10546,0.160846,1.346343,0.150442,0.328257,1.21529,0.069582,0.027977,1.204456,0.137008,0.366924,1.026669,0.101798,-0.002474,1.015583,0.175874,0.15295999999999998,0.861412,-0.0020475000000000007,-0.0533555,0.7886705,0.2595,-0.09108,0.719465,0.23018,-0.09108,0.719465,0.23018
0.205092,0.760708,0.176391,0.325582,0.647931,0.305345,0.142097,0.492566,0.26141,0.207367,0.831588,0.16878,0.31262,0.182647,0.239366,0.135046,0.236814,0.192931,0.167455,1.1425765,0.061116500000000004,0.32516,0.109386,0.165492,0.148139,0.087315,0.099445,0.168546,1.254867,0.06331,0.322502,0.057134,0.297711,0.126603,0.050647,0.235132,0.174238,1.223282,0.098234,0.209111,1.183106,0.094139,0.140283,1.182926,0.104286,0.158047,1.347718,0.150509,0.324215,1.21594,0.065981,0.024861,1.205574,0.140127,0.367856,1.027985,0.095635,-0.000906,1.016494,0.181306,0.15839750000000002,0.858077,-0.010944000000000002,-0.0466945,0.786734,0.26190599999999997,-0.084752,0.717474,0.233152,-0.084752,0.717474,0.233152
0.205648,0.760911,0.176574,0.330996,0.648667,0.302719,0.1442,0.492757,0.263375,0.207612,0.831756,0.16856,0.32368,0.183982,0.231611,0.141333,0.23691,0.193616,0.156821,1.1497935,0.053928500000000004,0.334146,0.112535,0.155666,0.146095,0.087702,0.098878,0.157074,1.261958,0.059779,0.341308,0.058385,0.28695,0.126081,0.050826,0.234741,0.165796,1.229319,0.093072,0.200595,1.189705,0.0849,0.132791,1.188397,0.100429,0.153533,1.351897,0.150546,0.318407,1.216813,0.062416,0.019992,1.20976,0.144473,0.366878,1.029725,0.08998,0.001584,1.020288,0.187744,0.162837,0.8543975,-0.01958,-0.038117,0.785432,0.2651155,-0.076052,0.715592,0.23763,-0.076052,0.715592,0.23763
0.206943,0.761042,0.177013,0.337069,0.650016,0.300648,0.1461,0.492517,0.26527,0.208436,0.831868,0.168731,0.336032,0.186365,0.222999,0.145034,0.236625,0.193845,0.1517995,1.1527094999999998,0.051711499999999994,0.345384,0.117195,0.144833,0.144985,0.087899,0.098232,0.152364,1.264801,0.058801,0.36094,0.059085,0.273675,0.125732,0.050979,0.234193,0.162424,1.23179,0.09134,0.196833,1.192264,0.081304,0.129723,1.190794,0.099588,0.152278,1.353707,0.150605,0.315244,1.216931,0.059161,0.018519,1.211647,0.14774,0.366749,1.030326,0.084401,0.005583,1.021818,0.191426,0.16726950000000002,0.8506135,-0.027354499999999997,-0.027934999999999998,0.785044,0.269336,-0.065393,0.714512,0.242985,-0.065393,0.714512,0.242985
0.208684,0.76091,0.177136,0.344416,0.650444,0.297294,0.147862,0.491921,0.266866,0.209684,0.831745,0.168861,0.349845,0.188023,0.213252,0.146732,0.236,0.194536,0.149733,1.153473,0.0516575,0.356083,0.120637,0.13324,0.144299,0.087626,0.098408,0.151158,1.265569,0.058559,0.380506,0.059872,0.259455,0.125564,0.050913,0.234497,0.161749,1.232541,0.090912,0.195674,1.192786,0.080159,0.128988,1.191763,0.099964,0.152872,1.354378,0.150545,0.313848,1.216739,0.056054,0.018825,1.212529,0.150489,0.366927,1.030296,0.079127,0.01017,1.02247,0.194237,0.171266,0.846794,-0.034308,-0.016639499999999998,0.7851625,0.274435,-0.053453,0.713763,0.249553,-0.053453,0.713763,0.249553
0.210346,0.760964,0.176957,0.352986,0.650601,0.292589,0.149667,0.491755,0.268147,0.211091,0.831831,0.16893,0.365365,0.189391,0.202991,0.148,0.235745,0.194893,0.1488305,1.1534655,0.052421499999999996,0.366743,0.123162,0.121791,0.143701,0.087755,0.098242,0.151171,1.265581,0.05874,0.401051,0.060683,0.244829,0.125408,0.050862,0.234342,0.162131,1.232635,0.091054,0.19557,1.192587,0.079867,0.12926,1.192134,0.100916,0.154455,1.354625,0.150537,0.313266,1.216234,0.053252,0.020032,1.213113,0.153348,0.366618,1.029655,0.074534,0.014911,1.022917,0.197054,0.17476799999999998,0.8425670000000001,-0.040611,-0.004986500000000001,0.78582,0.28043399999999996,-0.041061,0.713447,0.257347,-0.041061,0.713447,0.257347
0.212576,0.761315,0.176871,0.362554,0.650859,0.287049,0.152266,0.49175,0.269031,0.213072,0.832214,0.16911,0.381701,0.190792,0.192726,0.148921,0.235785,0.195338,0.1487755,1.1535605,0.053327,0.37872,0.124989,0.111222,0.143635,0.088028,0.09838,0.151616,1.265684,0.059271,0.42317,0.061361,0.230363,0.125424,0.050849,0.234413,0.16304,1.232793,0.09148,0.196134,1.192597,0.079815,0.130211,1.192437,0.10205,0.156667,1.355024,0.150625,0.313371,1.215705,0.050806,0.021956,1.21373,0.156338,0.365928,1.028762,0.070834,0.019726,1.023552,0.200366,0.178282,0.8379544999999999,-0.046144,0.006496999999999998,0.7868265000000001,0.287199,-0.02889,0.713463,0.266276,-0.02889,0.713463,0.266276
0.215384,0.761771,0.177129,0.372533,0.650799,0.280832,0.155576,0.491845,0.270042,0.215695,0.832693,0.169578,0.397428,0.191729,0.182665,0.149704,0.236017,0.196074,0.149477,1.153836,0.054278,0.391244,0.125706,0.10152,0.143655,0.088432,0.098898,0.152451,1.265964,0.060089,0.446285,0.061899,0.216055,0.125499,0.050755,0.234802,0.164458,1.233093,0.092107,0.197323,1.192881,0.079863,0.13182,1.192752,0.103306,0.159591,1.355585,0.150851,0.314112,1.215198,0.048522,0.02466,1.214416,0.159584,0.365412,1.02785,0.068019,0.024506,1.024435,0.204511,0.18219200000000002,0.8333200000000001,-0.050807,0.0174965,0.7883365,0.2945545,-0.017405,0.714135,0.275892,-0.017405,0.714135,0.275892
0.219064,0.762137,0.177368,0.382863,0.65057,0.273692,0.159495,0.49166,0.271128,0.219113,0.833092,0.170123,0.412934,0.192252,0.17323,0.151326,0.236143,0.196637,0.15100249999999998,1.154086,0.0553165,0.403556,0.125223,0.093223,0.143872,0.088809,0.099177,0.154135,1.26622,0.060921,0.469151,0.062214,0.202522,0.125622,0.050764,0.234966,0.166709,1.233386,0.092758,0.199326,1.193141,0.079971,0.134262,1.193076,0.104606,0.163432,1.356215,0.150908,0.315593,1.214688,0.046242,0.028261,1.215192,0.162869,0.365617,1.027013,0.065913,0.029122,1.025624,0.209499,0.188418,0.830365,-0.053720500000000004,0.0278305,0.7905230000000001,0.3022515,-0.007053,0.715783,0.285843,-0.007053,0.715783,0.285843
0.223531,0.76256,0.177549,0.393277,0.649988,0.265443,0.164594,0.491364,0.271945,0.223255,0.833546,0.170622,0.426637,0.192098,0.164697,0.153922,0.236319,0.19668,0.1532055,1.1542634999999999,0.056674999999999996,0.414986,0.123225,0.086578,0.144382,0.089359,0.098839,0.156669,1.266408,0.061859,0.489867,0.062414,0.191047,0.12574,0.051012,0.234489,0.1698,1.233649,0.093548,0.202081,1.193298,0.080252,0.137512,1.193443,0.106159,0.168308,1.356906,0.150859,0.317727,1.214216,0.044082,0.032777,1.216098,0.166468,0.366565,1.026309,0.064495,0.034645,1.026792,0.214121,0.196199,0.8283855,-0.0555045,0.0371745,0.7931165,0.310198,0.002139,0.717973,0.296118,0.002139,0.717973,0.296118
0.229072,0.762465,0.176657,0.403648,0.649823,0.256674,0.170215,0.490377,0.272599,0.228359,0.833523,0.17054,0.438743,0.191852,0.158384,0.156146,0.235612,0.196938,0.1561835,1.1544415,0.0582145,0.424096,0.120721,0.082835,0.144329,0.089054,0.098743,0.159802,1.2666,0.062979,0.507572,0.062704,0.182259,0.125719,0.051248,0.23455,0.173616,1.233932,0.094471,0.205581,1.193526,0.08059,0.141599,1.193778,0.107913,0.174131,1.357623,0.150855,0.320459,1.213899,0.04176,0.038294,1.217037,0.170419,0.368678,1.025937,0.063114,0.040129,1.028087,0.219468,0.205148,0.8267800000000001,-0.05665,0.0456215,0.79596,0.31814450000000005,0.010062,0.720668,0.306357,0.010062,0.720668,0.306357
0.235309,0.762115,0.175594,0.414285,0.649082,0.247128,0.17627,0.489237,0.273092,0.234347,0.833239,0.170335,0.449008,0.190619,0.1538,0.158453,0.234882,0.197086,0.159549,1.154589,0.060064,0.430442,0.116608,0.081971,0.143876,0.088796,0.098561,0.16367,1.266751,0.064289,0.522099,0.061895,0.17591,0.125543,0.051749,0.234614,0.178186,1.234157,0.095541,0.209642,1.193587,0.080996,0.146392,1.194168,0.109967,0.180921,1.358234,0.151007,0.323531,1.213408,0.039087,0.044886,1.218269,0.175047,0.371847,1.025586,0.06144,0.045973,1.029658,0.225403,0.21546900000000002,0.8254444999999999,-0.0572615,0.053908,0.7981750000000001,0.325641,0.016379,0.723477,0.316473,0.016379,0.723477,0.316473
0.24223,0.761689,0.175157,0.424677,0.647918,0.238292,0.183122,0.488262,0.27385,0.241203,0.832841,0.17032,0.45732,0.188757,0.151023,0.161031,0.234475,0.197455,0.1634855,1.1546569999999998,0.062097,0.434174,0.111936,0.083609,0.143553,0.088912,0.098628,0.168774,1.2668,0.065449,0.53378,0.059668,0.170591,0.125461,0.051982,0.234745,0.183877,1.234271,0.09649,0.214522,1.19331,0.081321,0.152139,1.194681,0.11209,0.188847,1.358644,0.151132,0.327175,1.212691,0.036005,0.052718,1.219351,0.18011,0.376065,1.025123,0.059221,0.052355,1.031067,0.231686,0.2272,0.8242185,-0.0575635,0.0611,0.7997265,0.3328235,0.023686,0.724783,0.32535,0.023686,0.724783,0.32535
0.249248,0.760591,0.176164,0.435006,0.645361,0.230041,0.191107,0.486861,0.274833,0.248321,0.831733,0.171152,0.462622,0.185478,0.149248,0.16429,0.233921,0.197857,0.1687595,1.1541315,0.06427050000000001,0.435747,0.106289,0.086092,0.1433,0.088959,0.09883,0.175211,1.266242,0.066476,0.541736,0.055995,0.16644,0.125483,0.051372,0.234804,0.190922,1.233833,0.09734,0.220711,1.192447,0.08163,0.159288,1.194689,0.114225,0.198152,1.358522,0.151001,0.331687,1.21185,0.032357,0.06214,1.219592,0.185373,0.380947,1.024495,0.056488,0.060106,1.032011,0.239413,0.240288,0.823094,-0.0577575,0.0679785,0.8010204999999999,0.339716,0.029882,0.72631,0.333462,0.029882,0.72631,0.333462
0.255478,0.758091,0.180009,0.446177,0.641819,0.223069,0.200061,0.484259,0.275867,0.254687,0.829132,0.173711,0.466098,0.180985,0.148023,0.167594,0.232908,0.198369,0.1752575,1.1533285,0.0664105,0.435526,0.100526,0.088244,0.143131,0.088503,0.099325,0.182793,1.265389,0.067289,0.545997,0.053901,0.164672,0.125507,0.050854,0.235307,0.19915,1.233138,0.097982,0.228064,1.191321,0.081784,0.167694,1.194459,0.11622,0.208787,1.358161,0.150472,0.336973,1.210959,0.028183,0.073228,1.219496,0.190847,0.386425,1.023781,0.053283,0.06978,1.032991,0.248424,0.254637,0.8222875000000001,-0.058096,0.0749045,0.8021659999999999,0.3461075,0.035023,0.728331,0.340625,0.035023,0.728331,0.340625
0.264457,0.757169,0.182471,0.457097,0.639278,0.216638,0.210035,0.483237,0.277066,0.263577,0.828107,0.175116,0.467957,0.177546,0.146725,0.171237,0.233214,0.19931,0.1825505,1.1531525,0.0682715,0.43435,0.096493,0.089429,0.143387,0.089502,0.100153,0.190718,1.265172,0.068176,0.547209,0.053535,0.164505,0.125687,0.050664,0.23579,0.207954,1.233019,0.098489,0.236063,1.190942,0.081565,0.176941,1.194632,0.118051,0.22023,1.358363,0.149647,0.342822,1.21035,0.023724,0.085361,1.220333,0.195977,0.392477,1.023354,0.049763,0.080229,1.034229,0.254713,0.270061,0.8218639999999999,-0.058739,0.0821645,0.8034025,0.351587,0.039946,0.730842,0.346609,0.039946,0.730842,0.346609
0.279379,0.76054,0.178248,0.465384,0.639399,0.211516,0.220558,0.486072,0.278646,0.27829,0.831607,0.1723,0.468679,0.177653,0.145689,0.175502,0.235673,0.200928,0.1901025,1.1542940000000002,0.069791,0.434679,0.09588,0.089662,0.143973,0.093107,0.101219,0.198155,1.266322,0.069612,0.547126,0.051006,0.164234,0.125882,0.051189,0.235884,0.216648,1.23412,0.099122,0.24408,1.192109,0.080967,0.186498,1.195657,0.119851,0.231852,1.359778,0.1487,0.348935,1.210185,0.019335,0.097472,1.222731,0.200234,0.398688,1.023347,0.046301,0.092118,1.03733,0.261134,0.28617899999999996,0.821709,-0.059844,0.0902605,0.805002,0.35615399999999997,0.045781,0.733775,0.351622,0.045781,0.733775,0.351622
0.294185,0.762951,0.175273,0.473629,0.639413,0.208676,0.231136,0.487968,0.280537,0.292737,0.834088,0.170313,0.468867,0.177759,0.145205,0.17953,0.237534,0.202688,0.199002,1.155031,0.071339,0.43696,0.096155,0.08772,0.14391,0.096401,0.102321,0.207398,1.267031,0.070489,0.547426,0.048965,0.163809,0.12587,0.051599,0.236061,0.226888,1.234862,0.099386,0.253482,1.192703,0.080348,0.197419,1.196564,0.121363,0.244786,1.360816,0.147284,0.35607,1.210005,0.014802,0.111126,1.224884,0.204257,0.405827,1.023271,0.042467,0.105997,1.040187,0.267279,0.3026785,0.8215625,-0.061491000000000004,0.0999735,0.806895,0.360206,0.053212,0.737128,0.355936,0.053212,0.737128,0.355936
0.308335,0.764192,0.173892,0.482511,0.638184,0.206512,0.241702,0.489256,0.283347,0.306617,0.835343,0.169229,0.468758,0.176824,0.144961,0.183991,0.238862,0.204777,0.2087715,1.1560225000000002,0.07241349999999999,0.43852,0.095473,0.086229,0.14444,0.099484,0.103432,0.217327,1.268005,0.071042,0.547862,0.047822,0.163642,0.125954,0.052008,0.236185,0.237812,1.235853,0.099261,0.263612,1.193611,0.079335,0.209107,1.19765,0.122383,0.258424,1.362006,0.145516,0.364023,1.209919,0.010259,0.12611,1.226931,0.208255,0.413483,1.02317,0.038356,0.121137,1.04262,0.272409,0.31937400000000005,0.8212395,-0.063745,0.111817,0.8092254999999999,0.36361849999999996,0.062875,0.740961,0.359524,0.062875,0.740961,0.359524
0.32302,0.765022,0.172597,0.492131,0.636205,0.203642,0.252516,0.490508,0.286949,0.320939,0.836165,0.167966,0.46942,0.175574,0.143678,0.188113,0.240057,0.207226,0.2197315,1.1565655,0.07321349999999999,0.439544,0.094237,0.084741,0.145175,0.102922,0.104215,0.228345,1.268535,0.071239,0.548416,0.047674,0.163467,0.125995,0.052736,0.235869,0.249745,1.236439,0.098837,0.274813,1.194114,0.078167,0.221802,1.198331,0.123026,0.27289,1.362823,0.143223,0.37298,1.209604,0.005757,0.142105,1.228561,0.211651,0.421985,1.022749,0.033951,0.137119,1.04444,0.276347,0.33603649999999996,0.8206015,-0.0666515,0.1260075,0.811555,0.3666885,0.0757,0.744251,0.363304,0.0757,0.744251,0.363304
0.337961,0.765588,0.171418,0.502456,0.633946,0.19982,0.263849,0.491974,0.29182,0.3356,0.836725,0.166838,0.470571,0.174297,0.14224,0.192266,0.241358,0.210902,0.23190100000000002,1.1565555,0.073394,0.440049,0.092775,0.083893,0.146101,0.106785,0.105926,0.240346,1.268528,0.070934,0.549123,0.048023,0.163387,0.126069,0.053389,0.236183,0.26261,1.236506,0.097929,0.287073,1.194161,0.076585,0.235456,1.198422,0.123037,0.287884,1.363159,0.140345,0.382977,1.209109,0.001095,0.158375,1.229589,0.21363,0.431741,1.022145,0.028981,0.153253,1.04573,0.279057,0.352355,0.819428,-0.069997,0.1426315,0.8141495,0.369653,0.09168,0.747279,0.367513,0.09168,0.747279,0.367513
0.352843,0.766084,0.169821,0.512804,0.631834,0.194694,0.27654,0.494022,0.29851,0.350302,0.837229,0.165456,0.470352,0.173334,0.14107,0.196749,0.242805,0.216014,0.2447025,1.1563775,0.07303399999999999,0.440144,0.091532,0.082951,0.146785,0.111626,0.108512,0.253257,1.268327,0.069973,0.54918,0.048129,0.163241,0.12606,0.054124,0.236899,0.276187,1.236357,0.096467,0.3,1.193901,0.074615,0.249657,1.198403,0.122423,0.303172,1.363232,0.137131,0.393766,1.208447,-0.003591,0.174822,1.23026,0.214644,0.442765,1.021417,0.023422,0.169573,1.046668,0.280808,0.368144,0.8177865,-0.073765,0.1613145,0.8168275,0.372942,0.110818,0.749582,0.372367,0.110818,0.749582,0.372367
0.367807,0.765609,0.167897,0.523775,0.629279,0.188366,0.290882,0.495702,0.307018,0.364996,0.836761,0.163821,0.470761,0.172041,0.139689,0.201624,0.243609,0.222254,0.25787899999999997,1.1561765,0.0719875,0.440299,0.089873,0.082223,0.147823,0.116981,0.111206,0.266606,1.268097,0.068394,0.548978,0.047226,0.163396,0.126075,0.055079,0.237358,0.290121,1.236148,0.094396,0.313283,1.193576,0.072076,0.264164,1.198328,0.121117,0.318503,1.363151,0.133684,0.405132,1.207826,-0.008426,0.191253,1.230634,0.214712,0.455194,1.020843,0.016917,0.185972,1.04735,0.281721,0.3833185,0.8157289999999999,-0.0776805,0.18171900000000002,0.8196015,0.376492,0.132891,0.751137,0.377325,0.132891,0.751137,0.377325
0.383059,0.765316,0.165686,0.535444,0.627048,0.180611,0.307522,0.498528,0.317356,0.379913,0.836459,0.161683,0.471961,0.171179,0.137533,0.206927,0.245675,0.231238,0.271458,1.1556115,0.070551,0.440894,0.08872,0.080812,0.149543,0.124114,0.116385,0.280471,1.267483,0.066218,0.549088,0.046852,0.163033,0.126387,0.056243,0.23917,0.30449,1.235575,0.091806,0.326973,1.192819,0.069146,0.27905,1.197971,0.119316,0.333871,1.362674,0.130037,0.4168,1.2073,-0.013566,0.207781,1.230493,0.214094,0.468778,1.020535,0.009408,0.202542,1.047448,0.281754,0.39798,0.8137395000000001,-0.0815995,0.2034895,0.8218045,0.379968,0.156597,0.752051,0.382756,0.156597,0.752051,0.382756
0.398614,0.764798,0.163422,0.547723,0.624533,0.171673,0.327215,0.501979,0.328874,0.394996,0.835907,0.159244,0.473362,0.170308,0.136068,0.213491,0.248823,0.242467,0.284818,1.1550865,0.068707,0.440471,0.087429,0.081013,0.151352,0.133205,0.124009,0.293795,1.266949,0.06409,0.549126,0.046604,0.16315,0.126896,0.05798,0.242171,0.318434,1.235037,0.089076,0.340305,1.192255,0.065873,0.293675,1.197464,0.117242,0.348759,1.362182,0.126407,0.428305,1.206978,-0.018738,0.224186,1.229996,0.213329,0.483186,1.020786,0.002045,0.219077,1.047129,0.281481,0.4119485,0.811711,-0.085163,0.2256265,0.824235,0.3837195,0.1809,0.753167,0.388309,0.1809,0.753167,0.388309
0.413541,0.764359,0.160749,0.559474,0.622425,0.16212,0.350593,0.506097,0.340315,0.409577,0.835446,0.156513,0.475072,0.169829,0.134841,0.222422,0.253139,0.255679,0.2977675,1.1543815,0.0668005,0.440016,0.086605,0.081675,0.153296,0.144242,0.13475,0.306599,1.266255,0.062176,0.549333,0.04668,0.163375,0.127877,0.060939,0.247149,0.331903,1.234297,0.086428,0.353153,1.191567,0.06256,0.307912,1.196661,0.115168,0.363072,1.361485,0.122907,0.439396,1.206637,-0.023781,0.24047,1.229063,0.212747,0.497119,1.021124,-0.00471,0.235296,1.046395,0.281425,0.425522,0.809566,-0.088248,0.24726700000000001,0.8264035000000001,0.387506,0.205231,0.753837,0.393781,0.205231,0.753837,0.393781
0.427536,0.764146,0.158036,0.570449,0.620895,0.152657,0.376892,0.510411,0.350221,0.423265,0.83522,0.153872,0.476999,0.169862,0.133422,0.235147,0.257998,0.270231,0.31011,1.1535250000000001,0.065364,0.440073,0.086479,0.081793,0.155904,0.156371,0.14918,0.318813,1.26541,0.060751,0.549328,0.046307,0.163454,0.130531,0.065299,0.255392,0.344804,1.233394,0.084187,0.365353,1.190721,0.059615,0.32165,1.19569,0.113519,0.376861,1.36059,0.119861,0.44986,1.206155,-0.028364,0.256566,1.227887,0.212752,0.509126,1.021089,-0.009685,0.251175,1.045434,0.281982,0.4393635,0.8078719999999999,-0.0908645,0.2679535,0.8282050000000001,0.39114499999999996,0.228068,0.754636,0.399455,0.228068,0.754636,0.399455
0.440934,0.764674,0.156134,0.581089,0.620002,0.143741,0.4076,0.514877,0.357314,0.435988,0.835687,0.151683,0.479203,0.170645,0.132306,0.252932,0.263207,0.285262,0.3214685,1.153076,0.064637,0.440335,0.087237,0.082165,0.159745,0.16945,0.167845,0.330153,1.264964,0.060078,0.54944,0.045945,0.163468,0.137097,0.070137,0.267057,0.356827,1.232852,0.082598,0.376548,1.190229,0.057272,0.334557,1.195087,0.11253,0.390086,1.360017,0.117267,0.459225,1.20567,-0.032427,0.272177,1.227055,0.213558,0.518586,1.02071,-0.013007,0.266498,1.044779,0.283231,0.453464,0.8064415,-0.0928075,0.28724950000000005,0.8297805,0.3943415,0.248776,0.755699,0.404535,0.248776,0.755699,0.404535
0.451501,0.763857,0.154167,0.590029,0.618079,0.13479,0.440984,0.518259,0.360207,0.446914,0.834872,0.149384,0.481464,0.169459,0.131323,0.274116,0.267448,0.299478,0.332048,1.153102,0.065007,0.440212,0.086428,0.082476,0.16514,0.182135,0.189446,0.340857,1.264974,0.060279,0.549839,0.046217,0.163618,0.150751,0.074883,0.28169,0.368173,1.232772,0.081881,0.386949,1.190128,0.055881,0.346801,1.195029,0.112488,0.40285,1.359907,0.115245,0.467263,1.205483,-0.035955,0.287474,1.226992,0.21534,0.525666,1.020326,-0.015538,0.281674,1.044891,0.28546,0.4678445,0.805528,-0.0942435,0.3049045,0.8312855,0.3969795,0.26714,0.757068,0.408718,0.26714,0.757068,0.408718
0.461049,0.763605,0.15264,0.597455,0.61659,0.1271,0.475004,0.521191,0.357676,0.456946,0.834626,0.147515,0.48393,0.168723,0.130543,0.299553,0.270576,0.31067,0.3413545,1.1542789999999998,0.06606350000000001,0.440386,0.086006,0.083177,0.175099,0.192459,0.212333,0.350682,1.266095,0.061028,0.550637,0.046691,0.163912,0.176743,0.078959,0.297973,0.378508,1.233726,0.081711,0.396145,1.19097,0.055105,0.357939,1.196113,0.11302,0.415108,1.360695,0.113622,0.473801,1.205805,-0.039072,0.301997,1.228469,0.217631,0.530514,1.020207,-0.017905,0.296544,1.046614,0.288412,0.48243749999999996,0.8053235,-0.095214,0.3208795,0.8333515,0.398698,0.282172,0.759754,0.411237,0.282172,0.759754,0.411237
0.470807,0.764257,0.152247,0.604231,0.61569,0.120687,0.509009,0.523529,0.350121,0.466523,0.835239,0.146737,0.485661,0.169127,0.129527,0.328694,0.272289,0.317896,0.3499365,1.156144,0.0678515,0.440399,0.086616,0.083429,0.189629,0.200031,0.236037,0.359615,1.267928,0.062768,0.550936,0.046694,0.163472,0.212506,0.083823,0.314722,0.387977,1.235378,0.082411,0.404494,1.192609,0.055116,0.368312,1.197781,0.114314,0.426845,1.362103,0.112564,0.479327,1.206603,-0.041445,0.315822,1.230795,0.220497,0.535774,1.020723,-0.022122,0.311333,1.049327,0.292329,0.4966345,0.8052265000000001,-0.0956285,0.3355325,0.834505,0.3996175,0.295524,0.761732,0.41287,0.295524,0.761732,0.41287
0.480688,0.76525,0.152447,0.610746,0.615431,0.11514,0.542109,0.52521,0.337916,0.475716,0.83617,0.146734,0.488287,0.170115,0.128286,0.360596,0.272317,0.322272,0.35780100000000004,1.158569,0.06999999999999999,0.440734,0.087951,0.083906,0.210452,0.20302,0.259697,0.368041,1.270293,0.064696,0.551231,0.046767,0.163364,0.252283,0.08693,0.330353,0.396815,1.237538,0.083376,0.412151,1.19469,0.05552,0.377955,1.200036,0.115872,0.437968,1.36397,0.111666,0.48417,1.207639,-0.0433,0.329283,1.233662,0.223669,0.541106,1.021597,-0.027249,0.325754,1.052455,0.296212,0.5102725,0.80514,-0.095632,0.34888949999999996,0.8359099999999999,0.4000125,0.306778,0.764442,0.413839,0.306778,0.764442,0.413839
0.489489,0.766422,0.152841,0.616395,0.616,0.109949,0.571991,0.526957,0.322754,0.48402,0.837323,0.147338,0.491054,0.171532,0.12682,0.394268,0.270763,0.323918,0.365933,1.1601715000000001,0.0727575,0.441037,0.08988,0.084239,0.237524,0.200756,0.281594,0.376963,1.27177,0.066495,0.551449,0.046744,0.162774,0.294635,0.086589,0.344228,0.405986,1.238874,0.084533,0.420147,1.195737,0.056502,0.387755,1.201723,0.117782,0.448645,1.365184,0.111084,0.488847,1.20837,-0.044693,0.342386,1.236137,0.226764,0.546719,1.022297,-0.032912,0.33937,1.055289,0.30022,0.5235895,0.80518,-0.09559899999999999,0.36126349999999996,0.837593,0.4008335,0.317537,0.767113,0.414714,0.317537,0.767113,0.414714
0.497868,0.767175,0.153052,0.6221,0.616246,0.103992,0.598296,0.529323,0.307672,0.491835,0.838039,0.147667,0.493795,0.172476,0.125354,0.429262,0.268191,0.322967,0.3732145,1.162019,0.075847,0.441241,0.091515,0.084548,0.270175,0.194267,0.30088,0.385015,1.27348,0.068616,0.551491,0.046763,0.162402,0.340968,0.084033,0.35616,0.414287,1.240428,0.08595,0.427214,1.197016,0.057749,0.396756,1.203621,0.11995,0.458643,1.366506,0.11077,0.493195,1.208895,-0.04533,0.354754,1.238631,0.230086,0.553573,1.023341,-0.039398,0.351252,1.058568,0.305424,0.5362549999999999,0.8050900000000001,-0.095822,0.3733355,0.8387184999999999,0.401814,0.329643,0.768224,0.415732,0.329643,0.768224,0.415732
